EVENT:  168 2 18.5478  0.00012861  -9280.5
TRACK:  22 0.00711427   -2.97924e-05   0.68517
TRACK:  11 0.044854   -1.62266e-05   4.31456

EVENT:  169 2 18.5472  3.93377e-05  -9280.5
TRACK:  22 0.00304495   -8.44768e-06   0.292823
TRACK:  11 0.0482612   6.18151e-06   4.70691

EVENT:  170 2 18.5464  0.000109338  -9280.5
TRACK:  22 0.00133713   -1.46056e-05   0.132224
TRACK:  11 0.0502935   1.83091e-05   4.86751

EVENT:  171 2 18.5464  -0.000246419  -9280.5
TRACK:  22 0.00144115   -2.3968e-05   0.137914
TRACK:  11 0.0500009   1.33412e-05   4.86182

EVENT:  172 2 18.5463  -0.000106243  -9280.5
TRACK:  22 0.00575564   1.44661e-05   0.559267
TRACK:  11 0.0460042   -1.00887e-05   4.44047

EVENT:  173 2 18.5471  0.000718352  -9280.5
TRACK:  22 0.00226821   -6.94178e-06   0.221661
TRACK:  11 0.049728   6.60384e-05   4.77807

EVENT:  174 2 18.5465  1.36827e-05  -9280.5
TRACK:  22 0.0054771   -2.66781e-05   0.535274
TRACK:  11 0.0459843   -3.23434e-05   4.46446

EVENT:  175 2 18.5474  8.52714e-05  -9280.5
TRACK:  22 0.00036703   1.32376e-05   0.0369813
TRACK:  11 0.0509551   1.55294e-05   4.96276

EVENT:  176 2 18.547  0.000315417  -9280.5
TRACK:  22 0.00378807   -2.90821e-05   0.360561
TRACK:  11 0.0483544   6.21669e-05   4.63917

EVENT:  177 2 18.5476  0.000506753  -9280.5
TRACK:  22 0.00727104   -1.00786e-05   0.708512
TRACK:  11 0.0440804   7.82689e-05   4.29122

EVENT:  178 2 18.5479  0.000478581  -9280.5
TRACK:  22 0.000201139   -1.08695e-06   0.0206115
TRACK:  11 0.0518998   -6.5087e-05   4.97912

EVENT:  179 2 18.5477  0.000629345  -9280.5
TRACK:  22 0.00154285   1.49131e-05   0.15237
TRACK:  11 0.0501238   0.000102288   4.84736

EVENT:  180 2 18.547  -0.00042492  -9280.5
TRACK:  22 0.00416496   -2.92132e-05   0.398989
TRACK:  11 0.0476193   -3.97449e-06   4.60074

EVENT:  181 2 18.5472  -0.000255323  -9280.5
TRACK:  22 0.000909233   2.73452e-05   0.0876437
TRACK:  11 0.0509318   -5.24443e-07   4.91209

EVENT:  182 2 18.5472  0.00017734  -9280.5
TRACK:  22 0.00460198   2.01371e-05   0.445419
TRACK:  11 0.0465982   0.000119494   4.55432

